,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9
57,1629718853801,1629719384925,1629719956285,1629724434321,1629724874123,1629725299916,1629729418626,1629729882328,1629730342429
58,1629718855689,1629719386259,1629719957882,1629724436422,1629724875400,1629725301102,1629729420211,1629729884085,1629730344254
59,1629718858785,1629719389833,1629719960492,1629724439921,1629724878081,1629725304306,1629729423614,1629729887881,1629730348249
60,1629718859781,1629719390613,1629719961211,1629724440892,1629724878874,1629725305265,1629729424545,1629729888889,1629730349113
61,1629718862540,1629719394118,1629719963684,1629724443996,1629724881501,1629725307693,1629729426904,1629729891286,1629730351388
62,1629718865039,1629719398647,1629719966052,1629724446717,1629724884403,1629725309460,1629729434384,1629729893250,1629730353077
63,1629718867183,1629719400593,1629719967986,1629724448865,1629724886400,1629725311420,1629729435940,1629729895042,1629730355166
64,1629718881503,1629719414508,1629719981770,1629724463829,1629724900082,1629725325659,1629729451482,1629729909654,1629730369758
65,1629718885718,1629719418378,1629719984851,1629724468925,1629724904796,1629725329632,1629729456469,1629729914295,1629730375605
66,1629718898704,1629719431279,1629719996295,1629724481093,1629724925757,1629725339057,1629729473106,1629729926030,1629730392737
67,1629718898814,1629719431385,1629719996387,1629724481206,1629724925841,1629725339168,1629729473209,1629729926179,1629730392858
68,1629718903967,1629719436031,1629720001029,1629724487938,1629724932038,1629725343748,1629729481247,1629729929660,1629730397992
69,1629718929333,1629719464558,1629720024515,1629724512745,1629724956741,1629725363695,1629729515201,1629729975781,1629730424766
70,1629718931050,1629719467227,1629720027682,1629724516335,1629724960387,1629725366437,1629729518401,1629729978156,1629730427568
71,1629635860525,1629636198057,1629636682637,1629642076844,1629642592954,1629642984377,1629645788568,1629646241479,1629646724250
72,1629635861574,1629636198701,1629636683840,1629642078425,1629642594029,1629642985560,1629645789473,1629646242300,1629646725677
73,1629635864155,1629636200698,1629636687534,1629642081222,1629642596712,1629642987698,1629645793656,1629646244526,1629646729629
74,1629635864915,1629636202046,1629636688181,1629642081880,1629642597471,1629642988333,1629645794441,1629646245395,1629646730490
75,1629635867518,1629636205564,1629636691579,1629642084245,1629642600201,1629642992211,1629645798086,1629646250393,1629646733199
76,1629635867246,1629636204167,1629636692393,1629642083363,1629642599455,1629642990869,1629645798087,1629646247425,1629646732676
77,1629635869728,1629636207049,1629636694583,1629642085648,1629642601821,1629642993384,1629645800111,1629646251507,1629646734733
78,1629635884288,1629636220540,1629636709876,1629642099223,1629642617343,1629643008534,1629645814379,1629646266194,1629646748264
79,1629635887292,1629636223695,1629636712899,1629642109373,1629642620318,1629643014364,1629645818696,1629646269512,1629646751914
80,1629635898412,1629636233361,1629636723408,1629642119618,1629642631671,1629643024673,1629645832579,1629646281260,1629646762998
81,1629635898520,1629636233461,1629636723534,1629642119722,1629642631781,1629643024767,1629645832680,1629646281364,1629646763097
82,1629635904446,1629636242129,1629636728194,1629642123526,1629642636587,1629643030500,1629645836649,1629646285096,1629646768616
83,1629635940253,1629636272460,1629636758277,1629642156757,1629642666635,1629643060728,1629645868054,1629646311117,1629646795278
84,1629635941951,1629636274136,1629636760011,1629642158171,1629642670019,1629643062201,1629645868934,1629646313110,1629646797313
85,1629717212756,1629717642792,1629718097665,1629722944721,1629723572193,1629724182690,1629729496483,1629730107341,1629730625599
86,1629717214325,1629717643954,1629718099292,1629722946081,1629723573494,1629724183908,1629729498480,1629730109253,1629730626843
87,1629717216777,1629717646155,1629718102334,1629722948458,1629723576007,1629724186062,1629729501091,1629730112358,1629730629222
88,1629717217709,1629717647063,1629718103606,1629722949457,1629723577132,1629724186834,1629729507701,1629730113149,1629730630327
89,1629717220219,1629717650006,1629718106231,1629722951869,1629723579848,1629724190428,1629729516927,1629730116840,1629730632690
90,1629717220673,1629717658162,1629718106835,1629722953839,1629723581817,1629724191100,1629729542150,1629730118217,1629730634138
91,1629717223045,1629717660093,1629718109120,1629722955913,1629723584043,1629724193476,1629729544214,1629730120497,1629730636787
92,1629717241665,1629717680571,1629718126326,1629722973749,1629723601934,1629724208750,1629729561580,1629730136145,1629730653014
93,1629717246324,1629717686313,1629718131796,1629722992184,1629723604845,1629724219351,1629729567643,1629730141317,1629730656938
94,1629717262403,1629717700098,1629718148186,1629723005474,1629723616002,1629724232050,1629729582236,1629730155644,1629730686743
95,1629717262510,1629717700213,1629718148306,1629723005600,1629723616140,1629724232158,1629729582404,1629730155783,1629730686852
96,1629717268937,1629717704524,1629718152245,1629723009369,1629723619811,1629724239626,1629729587277,1629730162523,1629730693146
97,1629717292975,1629717724939,1629718178698,1629723040224,1629723648619,1629724264299,1629729623576,1629730209111,1629730722989
98,1629717294841,1629717727373,1629718186438,1629723043989,1629723650784,1629724267820,1629729625545,1629730212982,1629730728118
99,1629803525274,1629804119071,1629804612309,1629809034335,1629809488481,1629810146437,1629814077233,1629814637916,1629815135974
100,1629803526653,1629804120616,1629804613613,1629809035711,1629809489815,1629810147652,1629814078967,1629814639761,1629815137898
101,1629803531179,1629804124124,1629804617931,1629809039491,1629809494160,1629810155114,1629814082692,1629814642736,1629815143523
102,1629803532100,1629804125484,1629804619058,1629809041778,1629809495265,1629810156034,1629814084439,1629814644070,1629815144533
103,1629803534449,1629804131410,1629804621367,1629809044213,1629809497621,1629810158414,1629814086804,1629814648569,1629815147141
104,1629803553567,1629804144577,1629804634177,1629809057801,1629809510834,1629810173231,1629814098618,1629814666967,1629815163147
105,1629803555278,1629804146266,1629804636429,1629809059793,1629809512247,1629810175183,1629814101188,1629814668777,1629815164782
106,1629803569485,1629804161269,1629804649414,1629809074506,1629809525369,1629810190463,1629814116645,1629814681284,1629815181753
107,1629803574948,1629804167321,1629804654617,1629809078802,1629809530431,1629810194337,1629814120569,1629814685875,1629815186831
108,1629803592129,1629804182849,1629804667830,1629809093470,1629809555130,1629810207331,1629814142146,1629814702397,1629815214423
109,1629803592213,1629804182930,1629804667945,1629809093550,1629809555221,1629810207428,1629814142298,1629814702456,1629815214556
110,1629803604728,1629804186464,1629804674232,1629809097408,1629809560833,1629810215333,1629814159757,1629814711087,1629815240968
111,1629803631520,1629804211784,1629804698395,1629809122123,1629809583968,1629810244618,1629814197332,1629814742791,1629815273565
112,1629803634147,1629804214947,1629804701428,1629809125836,1629809586897,1629810248992,1629814201464,1629814745654,1629815282027
113,1629776399402,1629776902315,1629777417355,1629781755609,1629782317242,1629782764469,1629785215973,1629785698745,1629786321743
114,1629776400595,1629776904067,1629777419290,1629781756265,1629782317882,1629782766453,1629785216621,1629785699318,1629786322300
115,1629776404987,1629776908124,1629777424252,1629781761379,1629782324571,1629782769507,1629785219218,1629785702244,1629786325790
116,1629776406158,1629776909338,1629777425421,1629781762974,1629782325383,1629782770266,1629785220066,1629785703167,1629786327273
117,1629776408574,1629776911947,1629777428045,1629781765156,1629782327875,1629782772373,1629785223722,1629785705500,1629786329578
118,1629776421873,1629776926019,1629777445120,1629781784722,1629782337393,1629782791344,1629785241229,1629785714466,1629786349300
119,1629776424835,1629776928195,1629777447087,1629781786853,1629782339457,1629782793227,1629785243299,1629785716233,1629786350866
120,1629776438827,1629776942462,1629777459432,1629781801955,1629782354981,1629782807675,1629785257380,1629785730433,1629786364213
121,1629776445437,1629776948529,1629777464124,1629781810675,1629782361259,1629782816265,1629785264808,1629785739285,1629786371376
122,1629776470271,1629776965349,1629777482764,1629781824784,1629782380477,1629782834886,1629785284700,1629785755385,1629786388388
123,1629776470423,1629776965472,1629777482853,1629781824875,1629782380592,1629782834986,1629785284796,1629785755507,1629786388486
124,1629776474293,1629776969504,1629777487163,1629781829391,1629782384111,1629782842502,1629785293239,1629785758996,1629786391946
125,1629776498838,1629776994894,1629777511228,1629781855090,1629782409609,1629782867776,1629785321381,1629785785633,1629786414471
126,1629776501245,1629776996637,1629777512765,1629781856360,1629782411020,1629782869524,1629785323334,1629785788257,1629786416283
127,1629890271156,1629891080020,1629891820047,1629895855741,1629896744749,1629897906454,1629903641461,1629904670622,1629905292182
128,1629890272193,1629891081593,1629891820717,1629895857205,1629896745436,1629897907377,1629903642529,1629904671963,1629905293427
129,1629890275012,1629891084269,1629891824306,1629895860674,1629896747996,1629897911344,1629903645385,1629904675550,1629905298022
130,1629890275800,1629891085158,1629891825173,1629895861687,1629896748925,1629897912051,1629903646189,1629904676794,1629905298791
131,1629890278494,1629891091994,1629891827897,1629895863954,1629896751852,1629897914601,1629903648651,1629904680112,1629905302049
132,1629890285746,1629891099602,1629891837253,1629895879270,1629896760018,1629897920698,1629903656338,1629904691268,1629905308065
133,1629890287896,1629891101449,1629891839415,1629895881175,1629896762236,1629897923004,1629903658703,1629904693142,1629905310607
134,1629890302171,1629891115726,1629891855419,1629895894469,1629896776890,1629897940086,1629903673544,1629904707982,1629905324298
135,1629890306944,1629891121314,1629891859909,1629895900187,1629896784103,1629897946410,1629903679878,1629904720199,1629905328602
136,1629890318059,1629891133049,1629891869611,1629895912080,1629896796235,1629897971360,1629903688546,1629904731914,1629905337244
137,1629890318201,1629891133151,1629891869750,1629895912183,1629896796346,1629897971466,1629903688670,1629904731985,1629905337329
138,1629890335820,1629891139536,1629891875430,1629895916690,1629896810235,1629897975733,1629903693518,1629904735730,1629905341665
139,1629890376192,1629891167158,1629891898123,1629895939828,1629896834393,1629897998162,1629903721612,1629904757971,1629905361779
140,1629890383860,1629891172981,1629891902388,1629895945460,1629896840784,1629898004209,1629903724916,1629904760625,1629905364615
141,1631331887155,1631332445775,1631333181023,1631338843694,1631339415122,1631339957379,1631344808704,1631345471792,1631346295157
142,1631331888183,1631332446597,1631333181973,1631338845480,1631339416512,1631339958281,1631344810303,1631345472639,1631346296314
143,1631331890258,1631332449627,1631333186635,1631338848352,1631339420684,1631339960733,1631344813380,1631345476067,1631346298747
144,1631331891606,1631332450918,1631333187823,1631338849499,1631339421546,1631339962092,1631344814397,1631345477238,1631346299844
145,1631331894212,1631332454794,1631333190733,1631338852021,1631339424272,1631339964659,1631344816836,1631345480169,1631346302363
146,1631331900410,1631332460559,1631333195648,1631338859662,1631339430325,1631339972168,1631344819554,1631345481860,1631346305266
147,1631331902901,1631332463305,1631333198164,1631338861860,1631339432677,1631339974186,1631344821965,1631345484975,1631346307703
148,1631331920927,1631332481145,1631333214292,1631338878555,1631339450000,1631339989696,1631344838915,1631345503307,1631346324319
149,1631331925153,1631332487471,1631333218459,1631338885525,1631339453844,1631339993510,1631344842270,1631345506755,1631346330998
150,1631331941201,1631332502080,1631333234331,1631338898721,1631339468162,1631340010380,1631344858768,1631345520722,1631346345196
151,1631331941284,1631332502184,1631333234429,1631338898815,1631339468288,1631340010542,1631344858868,1631345520845,1631346345308
152,1631331946964,1631332506196,1631333240675,1631338903016,1631339472409,1631340014253,1631344863346,1631345525126,1631346351354
153,1631331973010,1631332536166,1631333270063,1631338933715,1631339498205,1631340049910,1631344915682,1631345564223,1631346379753
154,1631331974910,1631332538254,1631333272189,1631338936426,1631339499968,1631340052115,1631344917309,1631345565619,1631346381389
